0b // l
21 // B
36 // W
2f // P
27 // H
0c // m
22 // C
15 // v
2f // P
0c // m
3c // ;
35 // V
30 // Q
1e // .
13 // t
02 // c
00 // a
38 // Y
34 // U
14 // u
27 // H
12 // s
13 // t
37 // X
3d // _
3f // &
16 // w
0f // p
17 // x
00 // a
0c // m
15 // v
3b // #
1d // -
1a //  
17 // x
04 // e
0c // m
1c // ,
0c // m
2d // N
3f // &
21 // B
13 // t
23 // D
15 // v
2b // L
16 // w
33 // T
24 // E
21 // B
1b // !
02 // c
35 // V
02 // c
28 // I
0f // p
35 // V
35 // V
39 // Z
28 // I
1f // \n
33 // T
1f // \n
27 // H
21 // B
0f // p
22 // C
23 // D
00 // a
16 // w
34 // U
33 // T
10 // q
2e // O
0a // k
1e // .
14 // u
0f // p
30 // Q
24 // E
38 // Y
16 // w
23 // D
1c // ,
21 // B
3e // +
17 // x
2b // L
26 // G
34 // U
35 // V
1c // ,
0e // o
14 // u
21 // B
1a //  
2c // M
0e // o
07 // h
35 // V
23 // D
03 // d
2a // K
0d // n
3a // :
1b // !
05 // f
30 // Q
3d // _
1b // !
34 // U
1b // !
05 // f
08 // i
12 // s
2b // L
1e // .
1e // .
11 // r
24 // E
09 // j
31 // R
3a // :
34 // U
13 // t
02 // c
38 // Y
37 // X
29 // J
04 // e
35 // V
31 // R
2b // L
1d // -
30 // Q
11 // r
17 // x
17 // x
02 // c
2f // P
07 // h
20 // A
0b // l
2c // M
06 // g
3a // :
27 // H
0b // l
1a //  
26 // G
0f // p
2d // N
3f // &
04 // e
25 // F
37 // X
13 // t
00 // a
23 // D
33 // T
22 // C
00 // a
36 // W
3e // +
12 // s
2e // O
02 // c
0d // n
18 // y
37 // X
02 // c
20 // A
04 // e
14 // u
0e // o
3a // :
31 // R
21 // B
2f // P
15 // v
38 // Y
1a //  
1f // \n
2f // P
05 // f
38 // Y
04 // e
36 // W
04 // e
3c // ;
23 // D
34 // U
06 // g
35 // V
23 // D
15 // v
0d // n
16 // w
3b // #
18 // y
36 // W
2f // P
08 // i
2e // O
26 // G
1e // .
00 // a
09 // j
1d // -
24 // E
18 // y
39 // Z
17 // x
0f // p
1b // !
29 // J
04 // e
09 // j
22 // C
22 // C
02 // c
17 // x
28 // I
32 // S
25 // F
15 // v
2a // K
39 // Z
35 // V
29 // J
17 // x
2c // M
06 // g
2e // O
27 // H
0f // p
1f // \n
31 // R
11 // r
1d // -
29 // J
0d // n
3b // #
37 // X
33 // T
20 // A
04 // e
1e // .
11 // r
27 // H
18 // y
1f // \n
29 // J
03 // d
3b // #
23 // D
29 // J
05 // f
30 // Q
32 // S
30 // Q
3d // _
13 // t
3b // #
22 // C
29 // J
3d // _
3c // ;
30 // Q
2b // L
04 // e
34 // U
3a // :
3a // :
09 // j
1d // -
16 // w
18 // y
30 // Q
19 // z
34 // U
34 // U
38 // Y
2e // O
39 // Z
0f // p
3f // &
11 // r
23 // D
37 // X
1f // \n
30 // Q
06 // g
00 // a
36 // W
22 // C
0c // m
2e // O
2b // L
1f // \n
0f // p
34 // U
00 // a
0a // k
39 // Z
09 // j
18 // y
0f // p
00 // a
17 // x
3b // #
0b // l
1b // !
33 // T
25 // F
30 // Q
32 // S
16 // w
19 // z
23 // D
03 // d
21 // B
03 // d
25 // F
25 // F
00 // a
32 // S
1f // \n
02 // c
00 // a
1e // .
03 // d
29 // J
17 // x
28 // I
30 // Q
23 // D
1d // -
3c // ;
0e // o
3f // &
19 // z
2d // N
0e // o
00 // a
0a // k
38 // Y
2d // N
03 // d
28 // I
3c // ;
3f // &
07 // h
2e // O
32 // S
07 // h
3d // _
0b // l
10 // q
09 // j
29 // J
3e // +
3c // ;
16 // w
22 // C
32 // S
16 // w
3c // ;
14 // u
1c // ,
2b // L
36 // W
10 // q
33 // T
31 // R
0b // l
33 // T
33 // T
26 // G
07 // h
0a // k
31 // R
15 // v
09 // j
3c // ;
3b // #
39 // Z
30 // Q
3b // #
11 // r
16 // w
06 // g
34 // U
32 // S
35 // V
07 // h
36 // W
07 // h
27 // H
18 // y
26 // G
11 // r
39 // Z
38 // Y
15 // v
0d // n
08 // i
36 // W
02 // c
07 // h
36 // W
32 // S
22 // C
07 // h
3e // +
32 // S
0d // n
1c // ,
05 // f
3c // ;
22 // C
1c // ,
33 // T
05 // f
3a // :
2d // N
1b // !
22 // C
04 // e
04 // e
17 // x
18 // y
03 // d
08 // i
38 // Y
0b // l
18 // y
05 // f
18 // y
08 // i
2b // L
32 // S
0c // m
0c // m
2b // L
2c // M
3c // ;
0a // k
12 // s
3c // ;
16 // w
06 // g
0c // m
08 // i
12 // s
0c // m
24 // E
29 // J
00 // a
23 // D
08 // i
12 // s
11 // r
29 // J
28 // I
09 // j
2e // O
3b // #
07 // h
19 // z
12 // s
14 // u
2b // L
30 // Q
1a //  
21 // B
0a // k
3e // +
37 // X
2c // M
3d // _
01 // b
03 // d
1c // ,
31 // R
36 // W
25 // F
15 // v
1c // ,
04 // e
35 // V
07 // h
24 // E
20 // A
10 // q
11 // r
2d // N
37 // X
09 // j
28 // I
31 // R
2f // P
11 // r
04 // e
35 // V
0d // n
2c // M
38 // Y
05 // f
00 // a
39 // Z
07 // h
1e // .
2e // O
19 // z
20 // A
2d // N
36 // W
06 // g
04 // e
14 // u
22 // C
2e // O
2f // P
2e // O
34 // U
33 // T
2d // N
33 // T
25 // F
14 // u
26 // G
1c // ,
04 // e
22 // C
37 // X
34 // U
29 // J
2e // O
05 // f
0e // o
1b // !
14 // u
0d // n
15 // v
24 // E
00 // a
0d // n
11 // r
12 // s
23 // D
38 // Y
15 // v
24 // E
19 // z
21 // B
17 // x
0d // n
3a // :
1d // -
33 // T
25 // F
04 // e
05 // f
07 // h
00 // a
24 // E
38 // Y
28 // I
21 // B
2f // P
17 // x
3c // ;
10 // q
09 // j
16 // w
1d // -
2c // M
2c // M
3a // :
30 // Q
13 // t
1f // \n
3e // +
28 // I
33 // T
31 // R
36 // W
04 // e
28 // I
07 // h
35 // V
16 // w
21 // B
01 // b
35 // V
02 // c
30 // Q
0e // o
14 // u
17 // x
14 // u
17 // x
23 // D
10 // q
32 // S
21 // B
3e // +
25 // F
28 // I
2f // P
13 // t
08 // i
3d // _
13 // t
12 // s
0f // p
16 // w
28 // I
16 // w
0c // m
2b // L
27 // H
12 // s
12 // s
2f // P
3d // _
09 // j
3a // :
32 // S
1c // ,
1a //  
04 // e
2c // M
29 // J
04 // e
19 // z
0f // p
01 // b
30 // Q
2d // N
34 // U
34 // U
2b // L
12 // s
3f // &
1a //  
08 // i
2d // N
1b // !
21 // B
35 // V
17 // x
08 // i
21 // B
20 // A
2e // O
0b // l
37 // X
05 // f
1d // -
07 // h
3d // _
05 // f
0c // m
3c // ;
0f // p
3a // :
28 // I
00 // a
30 // Q
29 // J
03 // d
29 // J
1b // !
2b // L
3f // &
17 // x
29 // J
06 // g
28 // I
21 // B
0a // k
15 // v
1f // \n
23 // D
0e // o
38 // Y
1d // -
3c // ;
15 // v
06 // g
34 // U
3a // :
23 // D
31 // R
28 // I
02 // c
12 // s
16 // w
1f // \n
01 // b
14 // u
1f // \n
20 // A
31 // R
2c // M
19 // z
2e // O
16 // w
2d // N
0e // o
0b // l
30 // Q
16 // w
0a // k
37 // X
2d // N
26 // G
12 // s
2b // L
3f // &
3c // ;
30 // Q
2d // N
22 // C
08 // i
39 // Z
13 // t
26 // G
0c // m
3f // &
0e // o
08 // i
14 // u
2c // M
37 // X
20 // A
01 // b
24 // E
1f // \n
01 // b
0e // o
33 // T
1c // ,
23 // D
01 // b
09 // j
02 // c
3d // _
3f // &
30 // Q
0b // l
23 // D
13 // t
23 // D
27 // H
1b // !
3f // &
19 // z
30 // Q
20 // A
02 // c
2d // N
28 // I
01 // b
1c // ,
0b // l
19 // z
30 // Q
28 // I
36 // W
0a // k
05 // f
1a //  
20 // A
30 // Q
3b // #
13 // t
04 // e
06 // g
0b // l
30 // Q
3a // :
37 // X
2d // N
1e // .
34 // U
2a // K
2c // M
02 // c
06 // g
03 // d
13 // t
32 // S
00 // a
01 // b
21 // B
1e // .
07 // h
0a // k
12 // s
06 // g
3b // #
38 // Y
39 // Z
17 // x
30 // Q
1b // !
37 // X
2f // P
09 // j
2e // O
2c // M
08 // i
1c // ,
3d // _
25 // F
05 // f
31 // R
2e // O
1d // -
30 // Q
3d // _
3b // #
2b // L
14 // u
2b // L
17 // x
1b // !
09 // j
2f // P
00 // a
1b // !
2d // N
3c // ;
03 // d
15 // v
2c // M
07 // h
0a // k
3f // &
2d // N
08 // i
39 // Z
38 // Y
04 // e
0b // l
07 // h
3a // :
3f // &
28 // I
0c // m
0e // o
25 // F
39 // Z
3d // _
11 // r
11 // r
17 // x
2f // P
36 // W
0b // l
27 // H
33 // T
1a //  
10 // q
2a // K
24 // E
17 // x
30 // Q
31 // R
2f // P
1b // !
08 // i
37 // X
08 // i
27 // H
0c // m
01 // b
24 // E
35 // V
16 // w
34 // U
07 // h
08 // i
07 // h
07 // h
3b // #
16 // w
08 // i
2f // P
31 // R
17 // x
26 // G
3e // +
31 // R
0f // p
31 // R
26 // G
20 // A
35 // V
35 // V
30 // Q
1d // -
11 // r
00 // a
07 // h
19 // z
3c // ;
03 // d
09 // j
3c // ;
37 // X
26 // G
1c // ,
16 // w
1f // \n
0e // o
32 // S
04 // e
33 // T
03 // d
06 // g
27 // H
03 // d
0b // l
0f // p
18 // y
21 // B
34 // U
11 // r
09 // j
1d // -
03 // d
28 // I
17 // x
1e // .
31 // R
35 // V
11 // r
18 // y
05 // f
3f // &
30 // Q
3d // _
16 // w
2e // O
0d // n
12 // s
3b // #
23 // D
1b // !
10 // q
1e // .
2b // L
3d // _
12 // s
3d // _
12 // s
16 // w
1c // ,
09 // j
14 // u
21 // B
39 // Z
32 // S
36 // W
22 // C
1e // .
38 // Y
1a //  
38 // Y
2e // O
03 // d
02 // c
14 // u
11 // r
0b // l
22 // C
0b // l
28 // I
36 // W
10 // q
1b // !
1e // .
38 // Y
38 // Y
0d // n
36 // W
09 // j
3a // :
26 // G
32 // S
33 // T
26 // G
20 // A
2c // M
0a // k
32 // S
24 // E
00 // a
05 // f
1a //  
05 // f
2d // N
10 // q
0f // p
1b // !
2f // P
31 // R
3c // ;
07 // h
2b // L
35 // V
13 // t
3f // &
39 // Z
2b // L
35 // V
2c // M
25 // F
06 // g
35 // V
38 // Y
07 // h
37 // X
09 // j
1b // !
20 // A
2e // O
12 // s
3c // ;
10 // q
0b // l
07 // h
38 // Y
2a // K
2f // P
3d // _
0b // l
29 // J
11 // r
10 // q
38 // Y
18 // y
27 // H
0c // m
14 // u
3c // ;
2a // K
3a // :
27 // H
10 // q
16 // w
2d // N
1f // \n
10 // q
12 // s
3a // :
3c // ;
14 // u
34 // U
29 // J
18 // y
13 // t
3c // ;
0c // m
3b // #
0d // n
19 // z
2b // L
30 // Q
05 // f
00 // a
24 // E
1d // -
11 // r
02 // c
3f // &
0c // m
38 // Y
25 // F
2c // M
38 // Y
03 // d
09 // j
0b // l
10 // q
04 // e
06 // g
2f // P
37 // X
13 // t
15 // v
08 // i
24 // E
07 // h
17 // x
34 // U
07 // h
28 // I
2c // M
0a // k
19 // z
01 // b
10 // q
28 // I
29 // J
06 // g
02 // c
0a // k
1c // ,
22 // C
10 // q
1c // ,
2e // O
32 // S
21 // B
02 // c
0b // l
25 // F
27 // H
0f // p
02 // c
0c // m
0d // n
31 // R
37 // X
10 // q
38 // Y
01 // b
1f // \n
04 // e
16 // w
3d // _
39 // Z
35 // V
20 // A
1c // ,
28 // I
2d // N
09 // j
08 // i
0e // o
25 // F
12 // s
3c // ;
1b // !
15 // v
3a // :
0d // n
2b // L
22 // C
15 // v
32 // S
2c // M
39 // Z
0a // k
21 // B
0c // m
04 // e
37 // X
04 // e
17 // x
07 // h
1c // ,
14 // u
33 // T
2e // O
3c // ;
01 // b
06 // g
21 // B
18 // y
3d // _
07 // h
2f // P
18 // y
13 // t
38 // Y
04 // e
2f // P
0f // p
05 // f
11 // r
07 // h
2d // N
1f // \n
39 // Z
01 // b
23 // D
32 // S
13 // t
15 // v
18 // y
18 // y
3d // _
13 // t
29 // J
24 // E
08 // i
0d // n
19 // z
18 // y
08 // i
23 // D
3e // +
00 // a
20 // A
2f // P
26 // G
2e // O
05 // f
0a // k
37 // X
0a // k
15 // v
1b // !
23 // D
0d // n
1a //  
1d // -
3d // _
18 // y
17 // x
08 // i
36 // W
3a // :
0d // n
2f // P
2a // K
0b // l
25 // F
0e // o
34 // U
39 // Z
3f // &
17 // x
0f // p
0e // o
16 // w
05 // f
2f // P
3e // +
28 // I
0a // k
07 // h
23 // D
06 // g
0e // o
3a // :
2a // K
01 // b
12 // s
1c // ,
1a //  
0e // o
06 // g
29 // J
0b // l
10 // q
06 // g
1c // ,
0b // l
08 // i
1a //  
29 // J
0f // p
0a // k
35 // V
00 // a
00 // a
13 // t
1b // !
06 // g
32 // S
35 // V
32 // S
38 // Y
0c // m
28 // I
36 // W
1c // ,
27 // H
2f // P
1c // ,
2f // P
20 // A
06 // g
3c // ;
0a // k
08 // i
37 // X
33 // T
3c // ;
2f // P
3e // +
15 // v
00 // a
38 // Y
31 // R
06 // g
11 // r
02 // c
33 // T
37 // X
0d // n
1a //  
35 // V
0c // m
37 // X
36 // W
0e // o
19 // z
11 // r
00 // a
0f // p
08 // i
01 // b
0f // p
17 // x
39 // Z
05 // f
0c // m
1a //  
13 // t
0f // p
04 // e
28 // I
21 // B
2f // P
0c // m
1b // !
21 // B
17 // x
3d // _
14 // u
00 // a
2e // O
17 // x
1e // .
31 // R
28 // I
22 // C
24 // E
36 // W
3a // :
08 // i
0f // p
14 // u
17 // x
07 // h
1c // ,
2a // K
15 // v
02 // c
0f // p
04 // e
17 // x
0d // n
26 // G
24 // E
28 // I
20 // A
0b // l
15 // v
1a //  
29 // J
08 // i
1e // .
1f // \n
06 // g
3d // _
14 // u
0b // l
02 // c
39 // Z
32 // S
24 // E
36 // W
24 // E
01 // b
26 // G
0f // p
1a //  
19 // z
13 // t
2f // P
32 // S
19 // z
32 // S
22 // C
3e // +
2d // N
0d // n
15 // v
0e // o
16 // w
0a // k
38 // Y
30 // Q
1a //  
15 // v
2e // O
08 // i
19 // z
21 // B
0b // l
32 // S
3f // &
29 // J
34 // U
05 // f
00 // a
1c // ,
34 // U
28 // I
13 // t
13 // t
3a // :
38 // Y
0d // n
3b // #
3c // ;
1a //  
02 // c
06 // g
37 // X
21 // B
3e // +
28 // I
10 // q
17 // x
26 // G
21 // B
0a // k
03 // d
3a // :
16 // w
2b // L
0d // n
18 // y
0e // o
1b // !
1b // !
0b // l
12 // s
19 // z
31 // R
05 // f
0c // m
1d // -
1c // ,
2f // P
17 // x
02 // c
07 // h
3b // #
22 // C
05 // f
0f // p
0b // l
35 // V
15 // v
34 // U
03 // d
16 // w
1b // !
00 // a
1b // !
1f // \n
23 // D
04 // e
11 // r
01 // b
17 // x
0b // l
21 // B
00 // a
0e // o
05 // f
00 // a
19 // z
10 // q
38 // Y
10 // q
20 // A
06 // g
09 // j
13 // t
14 // u
2d // N
1b // !
15 // v
32 // S
24 // E
29 // J
17 // x
1a //  
2c // M
1b // !
04 // e
3a // :
20 // A
1e // .
24 // E
0c // m
2b // L
01 // b
2d // N
17 // x
21 // B
19 // z
18 // y
01 // b
06 // g
30 // Q
1d // -
00 // a
32 // S
1d // -
20 // A
29 // J
3c // ;
26 // G
32 // S
3c // ;
3b // #
05 // f
22 // C
26 // G
18 // y
0c // m
23 // D
09 // j
22 // C
05 // f
2c // M
10 // q
2c // M
2e // O
11 // r
3b // #
09 // j
2d // N
15 // v
0c // m
00 // a
17 // x
09 // j
0b // l
3c // ;
2a // K
00 // a
21 // B
0c // m
16 // w
2b // L
01 // b
11 // r
1d // -
13 // t
24 // E
25 // F
0c // m
26 // G
34 // U
1c // ,
04 // e
3c // ;
05 // f
16 // w
02 // c
32 // S
19 // z
3b // #
0d // n
22 // C
1e // .
1c // ,
04 // e
3c // ;
1d // -
2f // P
13 // t
12 // s
0f // p
02 // c
27 // H
1d // -
20 // A
0a // k
10 // q
1f // \n
20 // A
25 // F
09 // j
1f // \n
37 // X
18 // y
2f // P
23 // D
06 // g
38 // Y
24 // E
02 // c
1f // \n
3f // &
33 // T
01 // b
3b // #
14 // u
1d // -
33 // T
13 // t
23 // D
0f // p
13 // t
16 // w
08 // i
31 // R
17 // x
06 // g
12 // s
1c // ,
1d // -
27 // H
2f // P
2a // K
3b // #
37 // X
3c // ;
0f // p
2a // K
0b // l
2b // L
03 // d
28 // I
22 // C
1a //  
21 // B
34 // U
0e // o
09 // j
3f // &
3e // +
0e // o
25 // F
27 // H
32 // S
0c // m
2c // M
39 // Z
13 // t
30 // Q
10 // q
1e // .
3f // &
1e // .
3f // &
18 // y
34 // U
11 // r
24 // E
03 // d
06 // g
24 // E
06 // g
35 // V
11 // r
29 // J
11 // r
05 // f
2e // O
12 // s
04 // e
2f // P
25 // F
3a // :
10 // q
2a // K
25 // F
01 // b
32 // S
0e // o
35 // V
28 // I
18 // y
10 // q
32 // S
09 // j
2f // P
3b // #
0f // p
28 // I
1c // ,
3a // :
3a // :
34 // U
3e // +
12 // s
2b // L
28 // I
19 // z
32 // S
37 // X
37 // X
0a // k
3a // :
32 // S
31 // R
10 // q
19 // z
2e // O
0b // l
0b // l
1a //  
0f // p
0c // m
12 // s
1c // ,
12 // s
3e // +
2e // O
14 // u
2e // O
34 // U
34 // U
1f // \n
01 // b
29 // J
0b // l
05 // f
24 // E
22 // C
35 // V
14 // u
14 // u
17 // x
00 // a
17 // x
12 // s
26 // G
1e // .
10 // q
24 // E
0f // p
3b // #
28 // I
04 // e
3c // ;
0b // l
02 // c
03 // d
2d // N
2c // M
01 // b
32 // S
1b // !
30 // Q
24 // E
20 // A
35 // V
12 // s
1c // ,
03 // d
23 // D
11 // r
1a //  
0a // k
3b // #
3f // &
23 // D
1e // .
2a // K
1a //  
32 // S
2c // M
36 // W
2f // P
12 // s
3f // &
37 // X
01 // b
39 // Z
30 // Q
07 // h
31 // R
2f // P
39 // Z
2b // L
1a //  
1f // \n
3c // ;
39 // Z
23 // D
23 // D
08 // i
1f // \n
11 // r
06 // g
26 // G
0c // m
0e // o
02 // c
12 // s
0d // n
32 // S
36 // W
32 // S
0d // n
01 // b
2d // N
30 // Q
39 // Z
19 // z
38 // Y
10 // q
38 // Y
3c // ;
1f // \n
29 // J
0d // n
27 // H
18 // y
0e // o
01 // b
1c // ,
1a //  
2f // P
10 // q
05 // f
2d // N
19 // z
2b // L
30 // Q
22 // C
21 // B
3d // _
07 // h
34 // U
3e // +
1f // \n
32 // S
2b // L
2c // M
30 // Q
1a //  
16 // w
2f // P
0b // l
14 // u
08 // i
22 // C
3c // ;
03 // d
2a // K
14 // u
04 // e
2a // K
0e // o
23 // D
0c // m
25 // F
3f // &
17 // x
2c // M
12 // s
0b // l
2a // K
22 // C
3e // +
28 // I
3a // :
38 // Y
35 // V
1f // \n
03 // d
1d // -
09 // j
25 // F
3d // _
09 // j
01 // b
06 // g
1e // .
1f // \n
19 // z
0e // o
11 // r
24 // E
2d // N
0d // n
37 // X
2b // L
01 // b
2e // O
29 // J
0b // l
3a // :
33 // T
2b // L
3e // +
11 // r
18 // y
23 // D
0f // p
34 // U
11 // r
02 // c
08 // i
05 // f
0a // k
2c // M
12 // s
3d // _
0c // m
05 // f
36 // W
36 // W
23 // D
16 // w
1e // .
03 // d
1d // -
0b // l
29 // J
3f // &
1e // .
0e // o
03 // d
2c // M
29 // J
32 // S
1e // .
37 // X
25 // F
3f // &
28 // I
18 // y
2e // O
19 // z
02 // c
1c // ,
3a // :
0b // l
3f // &
3a // :
13 // t
21 // B
04 // e
04 // e
00 // a
2e // O
32 // S
06 // g
16 // w
3d // _
1e // .
25 // F
23 // D
38 // Y
29 // J
1a //  
02 // c
0e // o
12 // s
0c // m
3d // _
24 // E
15 // v
25 // F
0e // o
38 // Y
08 // i
17 // x
2e // O
06 // g
21 // B
09 // j
1d // -
0a // k
14 // u
3e // +
30 // Q
09 // j
03 // d
01 // b
3e // +
09 // j
15 // v
07 // h
28 // I
31 // R
3a // :
0a // k
13 // t
37 // X
2e // O
3c // ;
2e // O
0c // m
23 // D
10 // q
17 // x
04 // e
11 // r
0b // l
28 // I
0e // o
1c // ,
2a // K
0e // o
0e // o
28 // I
0d // n
0d // n
23 // D
14 // u
38 // Y
11 // r
3e // +
15 // v
2f // P
18 // y
25 // F
1b // !
05 // f
27 // H
37 // X
06 // g
10 // q
04 // e
15 // v
18 // y
03 // d
02 // c
12 // s
17 // x
26 // G
3e // +
10 // q
36 // W
35 // V
22 // C
09 // j
04 // e
22 // C
15 // v
08 // i
16 // w
10 // q
02 // c
00 // a
02 // c
0a // k
37 // X
39 // Z
31 // R
24 // E
18 // y
34 // U
30 // Q
1f // \n
20 // A
24 // E
33 // T
0e // o
03 // d
16 // w
34 // U
14 // u
1b // !
11 // r
14 // u
32 // S
3b // #
30 // Q
3d // _
10 // q
16 // w
05 // f
3a // :
3e // +
39 // Z
0e // o
33 // T
0c // m
05 // f
00 // a
0a // k
11 // r
0e // o
38 // Y
25 // F
1d // -
36 // W
19 // z
39 // Z
10 // q
01 // b
11 // r
11 // r
05 // f
28 // I
17 // x
38 // Y
21 // B
3e // +
3c // ;
30 // Q
18 // y
28 // I
18 // y
0f // p
0c // m
01 // b
01 // b
27 // H
2b // L
21 // B
18 // y
2b // L
3a // :
32 // S
38 // Y
3e // +
21 // B
32 // S
3f // &
31 // R
26 // G
16 // w
21 // B
1f // \n
3a // :
2e // O
09 // j
14 // u
1b // !
2b // L
00 // a
26 // G
27 // H
20 // A
1e // .
13 // t
1f // \n
2f // P
2e // O
35 // V
29 // J
39 // Z
13 // t
3f // &
2e // O
30 // Q
01 // b
11 // r
1a //  
13 // t
29 // J
25 // F
20 // A
0a // k
20 // A
11 // r
1d // -
2a // K
03 // d
23 // D
04 // e
38 // Y
25 // F
03 // d
05 // f
30 // Q
3a // :
29 // J
34 // U
3c // ;
16 // w
1a //  
06 // g
29 // J
30 // Q
02 // c
0c // m
09 // j
08 // i
3e // +
27 // H
0b // l
0e // o
2b // L
2b // L
01 // b
25 // F
11 // r
21 // B
37 // X
1b // !
07 // h
02 // c
12 // s
0c // m
18 // y
01 // b
2d // N
28 // I
17 // x
03 // d
11 // r
21 // B
12 // s
10 // q
06 // g
11 // r
25 // F
01 // b
16 // w
25 // F
3b // #
34 // U
25 // F
1e // .
2f // P
1f // \n
10 // q
2d // N
06 // g
31 // R
04 // e
18 // y
33 // T
3e // +
0b // l
36 // W
09 // j
26 // G
16 // w
